gene,cnv,dep
ARID1B,0.9200058883182096,-0.0216728194379922
ARID1B,1.0753535047399916,0.0468192888425934
ARID1B,1.1034490369877064,-0.0209400088069775
ARID1B,0.5634615222947053,-0.15550307986855
ARID1B,0.6603532990923354,0.2201289252442645
ARID1B,0.6786064275560949,0.5961542016962037
ARID1B,0.5290502091035437,-0.2472214695672147
ARID1B,1.0489813294614938,-0.1837230595530511
ARID1B,0.6736905651339558,-0.1210750543049
ARID1B,1.057333135218632,-0.0138238393752818
ARID1B,0.8227100657991075,-0.0490385268984755
ARID1B,0.8518456792817253,-0.3331272602445234
ARID1B,1.0347204155455048,-0.2896713776269557
ARID1B,1.051840534675643,-0.0765875794305163
ARID1B,0.7051431150022572,0.1163215530368222
ARID1B,0.7789723364200405,0.1843624163605635
ARID1B,0.9731162047831956,-0.3628050702973615
ARID1B,1.001025690340973,0.0382876754498121
ARID1B,0.7417814009476724,-0.1141470118137299
ARID1B,1.0752670443389754,-0.4021812119428287
ARID1B,0.5879315076130841,-0.0412428231620173
ARID1B,0.910240699539212,0.1092030191207654
ARID1B,1.0525574648288816,0.0779586738680767
ARID1B,1.0272355240614943,-0.3105787821934698
ARID1B,0.9293210553212016,-0.1525448305192426
ARID1B,0.968642359747002,-0.0295036073805299
ARID1B,1.1125190191591696,-0.2634783572773818
ARID1B,0.7683875240822454,-0.0228966939920682
ARID1B,1.2613651684079168,0.1172045734771583
ARID1B,1.298779933606557,0.0447255968929032
ARID1B,0.9025876853024686,-0.0239973734411976
ARID1B,0.9973625933263608,0.1405825961356798
ARID1B,0.8288333733075636,0.0462708111091343
ARID1B,0.9948762576232713,0.0109894177022947
ARID1B,0.7755496234515036,0.2674557422870731
ARID1B,0.7414930111940715,-0.1048703948220763
ARID1B,0.7732216830665093,0.0842453280295672
ARID1B,1.1040128773522249,-0.0107641744113369
ARID1B,1.0102791648488931,0.0056211592594826
ARID1B,1.391423893541068,0.0145361795580631
ARID1B,1.0578946760916086,-0.0627126013253081
ARID1B,1.0199143477667467,-0.0426981868773658
ARID1B,1.0143439969461288,0.0729956891351072
ARID1B,0.676443339118504,0.0513618839278417
ARID1B,1.00022113839809,-0.0837458150737236
ARID1B,1.3463812587412314,0.0350196649669569
ARID1B,0.9649593007592095,-0.1805190920081602
ARID1B,0.9985177646311554,-0.2125406302898705
ARID1B,0.5225206649594897,0.2489891031898448
ARID1B,1.047860016295374,-0.025098473601993
ARID1B,1.1764018841580028,-0.1037721445849138
ARID1B,0.901076812959706,-0.0658683685390795
ARID1B,1.4160507782139689,-0.1937698540979879
ARID1B,0.8625290782702805,-0.3093296510155903
ARID1B,0.5340027216413,-0.1450930201375306
ARID1B,1.0346099705553562,-0.320844461700413
ARID1B,1.0392991667372773,-0.0382789823671792
ARID1B,1.0323792143524193,0.0920820897063332
ARID1B,0.9734508206263672,-0.1654039022354651
ARID1B,0.9671630276888042,0.0170494062333627
ARID1B,1.0383810786918393,0.0504900481295079
ARID1B,1.0144951724919853,0.2208142938403505
ARID1B,0.8186518788914622,-0.0058343175868976
ARID1B,1.045834088448417,0.019279035601672
ARID1B,1.3242128176394408,-0.0885691105547813
ARID1B,0.795923677506716,0.0149131441492897
ARID1B,0.5659215575862433,-0.0508922154957433
ARID1B,6.056601305482549e-06,0.1816061239701202
ARID1B,1.04479217722119,-0.6659212978777214
