pair,gene_a,gene_b,hit_union,hit_h1299,hit_mdamb231,signed_dd_maxabs,welch_t_maxabs,hedges_g_maxabs
RAET1L_ULBP3,RAET1L,ULBP3,0,0,0,,,
TAAR2_TAAR9,TAAR2,TAAR9,0,0,0,-0.019373287667519203,-0.2775531701326778,-0.15944504736949208
ZNF415_ZNF600,ZNF415,ZNF600,0,0,0,0.11583619933944063,3.4762649426738474,1.2144979507486462
IGFBP1_IGFBP6,IGFBP1,IGFBP6,0,0,0,-0.1409983653527967,-1.7163208674801362,-0.9886470231966854
EDNRB_GRPR,EDNRB,GRPR,0,0,0,0.08079400182853991,2.5620776660378333,0.7963354434717852
TAS2R20_TAS2R46,TAS2R20,TAS2R46,0,0,0,0.05232062054815927,0.42902179455055744,0.234418730262245
CD63_TSPAN14,CD63,TSPAN14,0,0,0,0.015369526382707131,0.33847089910286066,0.15138903197649123
GLP1R_GLP2R,GLP1R,GLP2R,0,0,0,0.053036622954151874,2.4161193908200063,0.7085786957260255
MAGEE1_MAGEE2,MAGEE1,MAGEE2,0,0,0,-0.2850740581374289,-2.339678740769198,-1.439786505441939
C1R_HP,C1R,HP,0,0,0,0.07195479236024777,0.3363808012770407,0.1751687068350303
ABR_CHN2,ABR,CHN2,0,0,0,-0.06851298288738569,-1.2359127762912816,-0.5714842577355131
GABRA3_GABRG3,GABRA3,GABRG3,0,0,0,-0.1277927560977916,-2.2648506527708623,-1.057553816805921
OR2T33_OR2T4,OR2T33,OR2T4,0,0,0,0.11924610691617245,3.1454756355338893,1.0751287908736096
SYT5_SYT7,SYT5,SYT7,0,0,0,-0.14185808634584918,-2.7651403882422994,-1.0769237063893153
PLXNA3_PLXNA4,PLXNA3,PLXNA4,0,0,0,-0.3063193932756858,-3.078407064146307,-1.4104488693798114
LMO2_LMO3,LMO2,LMO3,0,0,0,-0.04370134800189184,-0.4994903983652086,-0.3188915328315638
SOX12_SOX14,SOX12,SOX14,0,0,0,-0.049821247242922626,-0.43662785320890474,-0.2916146627907474
H3C11_H3C4,H3C11,H3C4,0,0,0,-0.01791800705378699,-0.25481821684573897,-0.1470334767090222
ADGRL2_ADGRL3,ADGRL2,ADGRL3,0,0,0,-0.17516901760700482,1.9596853764951208,-0.8104407210910125
KRTAP4-12_KRTAP4-9,KRTAP4-12,KRTAP4-9,0,0,0,,,
ZNF689_ZNF785,ZNF689,ZNF785,0,0,0,0.08275266107097153,2.146043546225915,0.7432805467547321
MKRN1_MKRN3,MKRN1,MKRN3,0,0,0,0.08318262017147657,1.1742890809446003,0.6682350721361408
GPR183_LPAR6,GPR183,LPAR6,0,0,0,0.07709800474941317,1.492173117273977,0.5664560344013555
ECHDC3_ECI2,ECHDC3,ECI2,0,0,0,-0.13415666547849125,-1.8063752978047776,-1.0766725284454608
BMX_MATK,BMX,MATK,0,0,0,-0.11278790671324679,-1.2041442304436663,-0.6364550414891094
DNAAF1_PPP1R42,DNAAF1,PPP1R42,0,0,0,0.07748526667215692,2.215977850342473,0.7828061442531196
NPY2R_NPY4R,NPY2R,NPY4R,0,0,0,,,
ATRX_RAD54L,ATRX,RAD54L,0,0,0,-0.11669499808584577,-1.9287149759987552,-0.721581659871746
OR6C65_OR6C76,OR6C65,OR6C76,0,0,0,0.06549201540274348,2.2244912844362834,0.625029180384515
ZNF578_ZNF611,ZNF578,ZNF611,0,0,0,-0.1093971131860537,-1.5209307338896478,-0.9063300620874718
ENG_TGFBR3,ENG,TGFBR3,0,0,0,-0.08685779126687289,-0.7353882332768427,-0.47168437074943176
ZNF273_ZNF486,ZNF273,ZNF486,0,0,0,0.23132781997506013,1.3839759368913795,0.8164840396499513
ZNF24_ZSCAN12,ZNF24,ZSCAN12,0,0,0,0.15849083711207415,1.0123597186622637,0.5813237129746353
ZNF416_ZNF814,ZNF416,ZNF814,0,0,0,-0.06980710671571362,1.5883136599850705,-0.49895619186269957
SERPINB12_SERPINB3,SERPINB12,SERPINB3,0,0,0,0.05411059025655461,2.344918984121123,0.7056059792996
KCNK1_KCNK5,KCNK1,KCNK5,0,0,0,-0.06747310093693751,-1.3209805446696428,-0.5544694292044705
GLI2_GLIS3,GLI2,GLIS3,0,0,0,0.12426568927444065,2.1499810028919746,1.1660407720016805
ZNF101_ZNF433,ZNF101,ZNF433,0,0,0,0.07068179204549152,2.2789139243475067,0.977349855513521
DNAJB6_DNAJC5B,DNAJB6,DNAJC5B,0,0,0,0.26722680075913635,1.7492597957914964,1.1224143734528995
CLDN19_CLDN3,CLDN19,CLDN3,0,0,0,,,
POTEB_POTEI,POTEB,POTEI,0,0,0,,,
HS3ST3B1_NDST4,HS3ST3B1,NDST4,0,0,0,0.13303582406003497,2.3323572055767934,0.8464852174632402
ZNF226_ZNF664,ZNF226,ZNF664,0,0,0,0.0394312930554819,1.0578220718566116,0.500105911760437
HELZ2_MOV10L1,HELZ2,MOV10L1,0,0,0,-0.1378635264192294,-3.2060535479527243,-1.2002780182852855
ZNF254_ZNF66,ZNF254,ZNF66,0,0,0,-0.03640971123691995,-0.17896065165137018,-0.13123611806843125
SERPINB7_SERPINI2,SERPINB7,SERPINI2,0,0,0,-0.06558562756966692,1.1625016858587556,-0.6204116535193077
AICDA_APOBEC3D,AICDA,APOBEC3D,0,0,0,0.0588027306163733,2.200901440259552,0.7317114581570358
MAP3K9_RAF1,MAP3K9,RAF1,0,0,0,-0.15191517087266546,2.3694838800942235,1.2627423353258
FOXI2_FOXS1,FOXI2,FOXS1,0,0,0,-0.19259475899358863,-3.3118785104248336,-2.063332142423503
DCLK1_STK33,DCLK1,STK33,0,0,0,-0.08638965676468022,-1.6397900658124718,-0.7657323885074472
ACSM3_ACSS2,ACSM3,ACSS2,0,0,0,0.09418111319776232,1.6083604762067687,0.7059571533690896
RHOQ_RHOU,RHOQ,RHOU,0,0,0,0.015845971505566436,0.10322892716721836,0.05594512984053718
RHOF_RND1,RHOF,RND1,0,0,0,,,
KLHL25_KLHL6,KLHL25,KLHL6,0,0,0,0.05047319730933493,-0.8072655173332711,0.33124110635126947
TENT5B_TENT5D,TENT5B,TENT5D,0,0,0,0.13206145537797645,2.1297397447719755,0.9053159775237978
SHISA6_SHISA7,SHISA6,SHISA7,0,0,0,-0.11823032003576113,-2.0662976832930755,-1.0097613934937173
SLC39A4_SLC39A6,SLC39A4,SLC39A6,0,0,0,-0.16364864711259836,2.371971505771141,-0.9224774844077279
CRABP1_FABP9,CRABP1,FABP9,0,0,0,,,
FCER1A_FCRL4,FCER1A,FCRL4,0,0,0,0.11668790632185817,1.9370722387686448,1.1220269983646949
WNT10B_WNT9B,WNT10B,WNT9B,0,0,0,-0.0807668253560938,-1.803776229553477,-0.794781402846437
OR6S1_OR6T1,OR6S1,OR6T1,0,0,0,,,
ZNF232_ZSCAN23,ZNF232,ZSCAN23,0,0,0,-0.12664958534036214,-2.810531800309482,-0.8906074366326054
OR13C5_OR2S2,OR13C5,OR2S2,0,0,0,-0.03823192484295454,-0.7743858530013251,-0.3362222885407323
KLHL35_KLHL6,KLHL35,KLHL6,0,0,0,0.13042583627977727,3.4985349622362722,1.3701248661512455
ENPP5_ENPP7,ENPP5,ENPP7,0,0,0,0.1252072920240123,1.728722184657928,0.8038677824774192
UGT2B17_UGT8,UGT2B17,UGT8,0,0,0,-0.2151369004690056,-4.454151761845306,-1.1344680806650607
KLRG1_KLRG2,KLRG1,KLRG2,0,0,0,0.10270551537978251,2.1450474093835545,1.0100489898844096
BTN3A2_ERMAP,BTN3A2,ERMAP,0,0,0,0.06218180561501434,1.5042621661033793,0.5352983596937477
SPDYC_SPDYE4,SPDYC,SPDYE4,0,0,0,-0.07355043122595868,-2.355516180978711,-0.87303534823716
GABRA5_GABRE,GABRA5,GABRE,0,0,0,0.11871175835095774,-2.104947046392826,0.900724049406053
P2RX2_P2RX6,P2RX2,P2RX6,0,0,0,0.18700259653248408,-3.3191533757040346,-1.2197734261286173
KCNJ14_KCNJ9,KCNJ14,KCNJ9,0,0,0,0.02626053641808395,0.3540525609831975,0.22079014731368618
ZNF117_ZNF253,ZNF117,ZNF253,0,0,0,-0.3034928986819314,-2.0815057586201364,-1.1372633944907233
SIRPA_SIRPB1,SIRPA,SIRPB1,0,0,0,-0.05001572182040398,-2.539394220153034,-0.6159898183480975
SLC6A4_SLC6A8,SLC6A4,SLC6A8,0,0,0,0.18325842923900354,2.273614118317185,1.1621849979244288
MCHR1_OPRL1,MCHR1,OPRL1,0,0,0,-0.0396432042323869,-1.2984034836126606,-0.3957927542822669
GPRC6A_GRM6,GPRC6A,GRM6,0,0,0,0.15087122885847787,2.7823850416192544,1.5541317387859528
BARHL2_HHEX,BARHL2,HHEX,0,0,0,-0.16978269165026735,3.5366703161553064,1.5697422623894735
CCNA1_CCNB2,CCNA1,CCNB2,0,0,0,,,
PPIA_PPIF,PPIA,PPIF,0,0,0,,,
NSUN3_NSUN4,NSUN3,NSUN4,0,0,0,0.027459895372793815,0.6839344007967271,0.25589704081301773
SLC22A12_SLC22A14,SLC22A12,SLC22A14,0,0,0,-0.04388889257720705,2.5170214444160894,0.4935753774639001
ZNF491_ZNF564,ZNF491,ZNF564,0,0,0,0.3548285906552889,2.3507852447466115,1.2298264024789467
COLEC11_SFTPD,COLEC11,SFTPD,0,0,0,-0.08861029176826726,-2.8006771521086327,-0.8731183474103773
SYT8_SYT9,SYT8,SYT9,0,0,0,-0.1333167960522173,-2.5444759445646308,-1.0261895512112527
ZFP82_ZNF780A,ZFP82,ZNF780A,0,0,0,-0.06707546204056633,-1.0064618727104162,-0.36068297157382084
KCNK10_KCNK4,KCNK10,KCNK4,0,0,0,0.14325063998780904,0.641569496112913,0.4368682420332846
MARK1_MARK4,MARK1,MARK4,0,0,0,0.12024394471653885,3.028355043080804,-0.6727930975057203
ACVRL1_TGFBR2,ACVRL1,TGFBR2,0,0,0,-0.15081299854819133,-2.9972513908014977,-1.0665217706697283
OR10G4_OR10G6,OR10G4,OR10G6,0,0,0,,,
ZNF454_ZNF74,ZNF454,ZNF74,0,0,0,0.06508464600571984,-1.4741405136096377,-0.5536128922821092
ISL1_LMX1B,ISL1,LMX1B,0,0,0,0.08902795915456925,1.04141021807598,0.6136885813946157
EYS_NOTCH4,EYS,NOTCH4,0,0,0,0.0933336105505865,2.162237506880394,0.833939328069946
NR1I2_RARB,NR1I2,RARB,0,0,0,0.10653107599831985,1.446176278797668,0.7480697294260225
ZNF675_ZNF714,ZNF675,ZNF714,0,0,0,0.08299169196144555,-1.8170663300925842,-0.6227585504637676
PRAMEF33_PRAMEF9,PRAMEF33,PRAMEF9,0,0,0,,,
GALR1_GALR2,GALR1,GALR2,0,0,0,0.06707848429135288,-1.8349369989313165,0.5894264484737249
DIRAS1_RASD2,DIRAS1,RASD2,0,0,0,0.16966463006480967,2.190298899599208,1.4026761294324654
KIR3DL2_LILRB5,KIR3DL2,LILRB5,0,0,0,0.12127787873780826,-1.8410065192741187,0.6220683412681831
INPP5J_INPP5K,INPP5J,INPP5K,0,0,0,0.05509759335299898,0.8296285858900314,0.30149597808204576
GLI2_ZIC4,GLI2,ZIC4,0,0,0,0.15329287466945107,1.9363422298024608,1.0987143691214347
LRRC40_LRRC7,LRRC40,LRRC7,0,0,0,0.11665575160496418,2.1309494404754337,1.0216991033065603
TAS2R19_TAS2R42,TAS2R19,TAS2R42,0,0,0,,,
OR2T12_OR2V2,OR2T12,OR2V2,0,0,0,0.06904324362246939,1.4140616674548154,0.742702204321462
SLC6A2_SLC6A7,SLC6A2,SLC6A7,0,0,0,-0.11446624184289347,2.890107081017226,-0.7497978985862306
HS3ST3A1_NDST3,HS3ST3A1,NDST3,0,0,0,-0.12192276879569497,-1.9041881003328762,-0.6629937273866953
TXLNB_TXLNG,TXLNB,TXLNG,0,0,0,0.11119009789273321,2.2037720474314044,0.9093358558324413
EFNB2_EFNB3,EFNB2,EFNB3,0,0,0,0.19900980750275185,2.5869510041899932,1.139008927689254
TUBA8_TUBAL3,TUBA8,TUBAL3,0,0,0,,,
NECTIN1_NECTIN4,NECTIN1,NECTIN4,0,0,0,0.06429597982423452,1.2873222997211409,0.61864734651183
CDK14_CDK16,CDK14,CDK16,0,0,0,0.06817247159211466,1.3734686883947764,0.6134769400267455
S100A2_S100A4,S100A2,S100A4,0,0,0,,,
CYP4F11_CYP4F2,CYP4F11,CYP4F2,0,0,0,0.13671976097803354,4.237662484316284,1.0006358743395074
HAPLN1_HAPLN3,HAPLN1,HAPLN3,0,0,0,0.04351556170087527,1.0134427058371682,0.35273850002854173
ZNF669_ZNF699,ZNF669,ZNF699,0,0,0,-0.06901548015838438,-1.5734052500934739,-0.72162233055188
OR6V1_OR9A4,OR6V1,OR9A4,0,0,0,-0.08668006683067182,5.6075645969618275,1.0225152091621137
ZNF100_ZNF730,ZNF100,ZNF730,0,0,0,0.22655886816170764,7.116473694881602,2.217667635434823
DAAM1_FMNL2,DAAM1,FMNL2,0,0,0,0.10051973268458685,2.185628171115928,0.8784330081458572
MORC1_MORC2,MORC1,MORC2,0,0,0,0.11595248068714499,1.2331539792769208,0.7836380964068834
OR2M7_OR2T10,OR2M7,OR2T10,0,0,0,0.04553460187779951,0.9149860064624888,0.36351797016535975
PTPRA_PTPRM,PTPRA,PTPRM,0,0,0,-0.08290844310918588,-2.372846063371001,-1.1107605073327862
ZNF273_ZNF519,ZNF273,ZNF519,0,0,0,0.24025015996434665,1.894799043041415,-1.0437427248518438
CELA2A_CELA3B,CELA2A,CELA3B,0,0,0,,,
F2RL2_GPR132,F2RL2,GPR132,0,0,0,-0.08214323803535904,1.5997942416579622,0.5716588500913378
ZKSCAN7_ZNF135,ZKSCAN7,ZNF135,0,0,0,0.17130099395506246,-1.925143833107511,-0.8603346848190716
KRT1_KRT6B,KRT1,KRT6B,0,0,0,-0.09941354019644903,-1.5406762810800023,-0.6649572679318202
LPAR6_PTAFR,LPAR6,PTAFR,0,0,0,-0.05050326526425175,-0.32510864488771274,-0.23170924872884044
PDE1C_PDE7A,PDE1C,PDE7A,0,0,0,0.24567225795260889,6.1523568024830135,1.3747310679952252
ALDH16A1_ALDH1A2,ALDH16A1,ALDH1A2,0,0,0,-0.06201831588198787,1.9064224386394313,0.7385030973167139
TUBA3D_TUBA3E,TUBA3D,TUBA3E,0,0,0,-0.2110335038034365,-1.6295883475249404,-1.0680345205287214
DUSP10_DUSP9,DUSP10,DUSP9,0,0,0,-0.034586966963223456,-0.516591825102401,-0.28595025866424134
IGSF1_KIR2DL3,IGSF1,KIR2DL3,0,0,0,0.15686310373867307,2.5637628412468207,1.084998969111776
KLF14_SP2,KLF14,SP2,0,0,0,-0.07937542542004344,-1.3228095701760556,-0.5392378288266161
ZNF317_ZNF333,ZNF317,ZNF333,0,0,0,-0.0732750514111629,1.8124275425005931,0.7232810330152282
AGAP1_AGAP6,AGAP1,AGAP6,0,0,0,-0.08861521633896474,-0.6896982829499366,-0.3853224157195961
BMX_TXK,BMX,TXK,0,0,0,-0.138397941548562,1.465617906024239,-0.7004779781714675
HLA-DOB_HLA-DQB2,HLA-DOB,HLA-DQB2,0,0,0,-0.16523946371600362,-1.7704303485683601,-0.7308488854007874
MAGEA1_MAGEA3,MAGEA1,MAGEA3,0,0,0,,,
KRT6A_KRT6C,KRT6A,KRT6C,0,0,0,0.12899306615973533,-1.4798410270613684,-0.8231507490323371
BPIFB2_BPIFB3,BPIFB2,BPIFB3,0,0,0,-0.10150091574006664,-2.2189710663969544,-0.776351481630588
OR6C4_OR6C76,OR6C4,OR6C76,0,0,0,0.01894894352655286,0.548480144681907,0.17628298991275584
MTSS1_MTSS2,MTSS1,MTSS2,0,0,0,-0.09350568153301456,-2.959892618830314,-1.0721504540885785
HECTD2_HERC6,HECTD2,HERC6,0,0,0,-0.08058410796217863,-1.838836566139956,-0.6390898655949808
H2AC1_H2AC6,H2AC1,H2AC6,0,0,0,,,
KRT71_KRT73,KRT71,KRT73,0,0,0,-0.041880083017602154,1.0060823339979326,-0.3390772926378523
RAB1A_RAB40C,RAB1A,RAB40C,0,0,0,0.15357423444742846,1.139555565981742,0.6360752330873541
IPP_KLHL3,IPP,KLHL3,0,0,0,-0.06672078070413456,-0.9787354637827124,-0.4594064508610958
OR2M3_OR2V2,OR2M3,OR2V2,0,0,0,-0.12519273460766497,1.649406294785826,0.8806766626909999
LILRA1_LILRB5,LILRA1,LILRB5,0,0,0,0.26418233595046525,2.9113564445938107,1.5156458218823925
TCTE3_TCTEX1D1,TCTE3,TCTEX1D1,0,0,0,,,
MAP7_MAP7D2,MAP7,MAP7D2,0,0,0,-0.226437319434414,-3.9786942013997026,-1.9594017074644192
ZNF431_ZNF732,ZNF431,ZNF732,0,0,0,,,
NOTCH1_SNED1,NOTCH1,SNED1,0,0,0,0.11051558408521098,1.6531976543629605,-0.7227560562057969
SOCS6_SOCS7,SOCS6,SOCS7,0,0,0,0.11045981162620289,2.7029097133045608,0.7945248500034948
ACSM2B_ACSM6,ACSM2B,ACSM6,0,0,0,-0.0664304368751064,-2.0141331996649887,-0.7051237188648231
CTSB_CTSC,CTSB,CTSC,0,0,0,0.03133398705515149,0.8926672025396908,0.266173390690793
IFNA16_IFNA4,IFNA16,IFNA4,0,0,0,-0.01954518789019477,-0.588892867013189,-0.2477644498311022
ARMC10_ARMCX6,ARMC10,ARMCX6,0,0,0,,,
ABCA13_ABCA7,ABCA13,ABCA7,0,0,0,-0.22985211007875544,3.0464642579618664,-1.070956332812366
PRDM14_PRDM4,PRDM14,PRDM4,0,0,0,-0.1232866405445666,-2.9374736554690397,-1.0277536266997587
ADAMTSL3_PAPLN,ADAMTSL3,PAPLN,0,0,0,0.15887343642572116,3.426432371077089,1.4476083478618567
ZNF174_ZSCAN25,ZNF174,ZSCAN25,0,0,0,0.06424670147833167,2.2833236799593353,0.5645085220835268
MEGF9_USH2A,MEGF9,USH2A,0,0,0,-0.11393932455192086,-3.27169785650139,1.1440847228528443
MYH13_MYH8,MYH13,MYH8,0,0,0,0.10793266216186154,2.592831313578488,0.8798225428623042
MAGEB3_NSMCE3,MAGEB3,NSMCE3,0,0,0,0.42233676558160915,5.142232542059894,1.5628483699486904
ARL11_ARL4C,ARL11,ARL4C,0,0,0,-0.0207939723624653,-0.5221185192859118,-0.23552655548585438
L3MBTL1_L3MBTL2,L3MBTL1,L3MBTL2,0,0,0,-0.08140508460058499,-1.451964796426253,-0.6625179780003227
SLC6A1_SLC6A14,SLC6A1,SLC6A14,0,0,0,0.14777221275024904,1.985211539689702,1.1275994888277312
CARM1_PRMT2,CARM1,PRMT2,0,0,0,-0.10724981498560808,-1.4217624087311211,-0.9075894468245072
S100A11_S100A4,S100A11,S100A4,0,0,0,,,
FBLN1_LTBP4,FBLN1,LTBP4,0,0,0,-0.08123496963865336,-1.1589511458800195,-0.6584429577966026
AKR1C1_AKR1C3,AKR1C1,AKR1C3,0,0,0,,,
KRT74_KRT85,KRT74,KRT85,0,0,0,0.0951035324803773,2.2746092671543683,0.8152014853278671
CYP4A11_CYP4X1,CYP4A11,CYP4X1,0,0,0,0.07559609734520531,3.95117651474619,0.8560189654402262
ZIC2_ZIC5,ZIC2,ZIC5,0,0,0,0.07088488986178706,1.3028452941226947,0.6246061522965841
CHST6_CHST7,CHST6,CHST7,0,0,0,0.057736573414463255,1.8690482059583287,0.6948887993143389
C5AR2_GPR1,C5AR2,GPR1,0,0,0,,,
ZNF273_ZNF730,ZNF273,ZNF730,0,0,0,-0.23413045169267405,-2.3814088381209344,-1.063057058330882
ZNF519_ZNF626,ZNF519,ZNF626,0,0,0,-0.11998319806034574,-1.1459565116621129,-0.46148193209177285
MID1_TRIM55,MID1,TRIM55,0,0,0,-0.0798723842868862,1.8632474778327217,0.8879297659332864
ZNF669_ZNF791,ZNF669,ZNF791,0,0,0,0.14511237643428693,1.5800364515460208,0.7451106085878157
SLC5A11_SLC5A2,SLC5A11,SLC5A2,0,0,0,-0.06722095117027581,-3.0566143049569257,-0.8991666714590022
KRTAP16-1_KRTAP4-4,KRTAP16-1,KRTAP4-4,0,0,0,,,
PAX3_PAX9,PAX3,PAX9,0,0,0,0.04063080529638742,0.4351462986049864,0.22831219072465556
RNF130_RNF133,RNF130,RNF133,0,0,0,-0.09823297649047527,-2.447300584763256,-0.9597137151821834
OR7A17_OR7C2,OR7A17,OR7C2,0,0,0,-0.16387977663469433,-1.8279903322797695,-0.9307990472042489
EOMES_TBXT,EOMES,TBXT,0,0,0,0.0859789804125614,2.6220879969079918,1.1298015157117858
OTX2_PROP1,OTX2,PROP1,0,0,0,-0.09941653204921765,-2.060754404038853,-0.8122317651294413
TUB_TULP3,TUB,TULP3,0,0,0,0.09263498620190681,-1.6448211854951806,0.5683603090712948
DIRAS1_RAP1A,DIRAS1,RAP1A,0,0,0,-0.027901166943261835,-0.3882315988425418,-0.22048511300726928
FFAR3_GPR42,FFAR3,GPR42,0,0,0,,,
TRIM49D1_TRIM49D2,TRIM49D1,TRIM49D2,0,0,0,,,
NEK11_NEK4,NEK11,NEK4,0,0,0,-0.11566174764738321,-3.5327389164583107,-1.0628955082389844
BCHE_NLGN3,BCHE,NLGN3,0,0,0,0.15381434749954992,2.4116757738781494,1.0988928786157297
ZNF404_ZNF573,ZNF404,ZNF573,0,0,0,0.19570677137108664,2.570920482241711,1.3378003308267636
C1QC_COL10A1,C1QC,COL10A1,0,0,0,0.0335989517127368,1.2623012162654244,0.32715404047384883
LPAR5_P2RY4,LPAR5,P2RY4,0,0,0,0.059106847034588406,1.8680031168124767,0.6232909905246296
ZNF708_ZNF85,ZNF708,ZNF85,0,0,0,0.08262790633466442,1.190540001053799,0.5358060512201718
KLF10_KLF11,KLF10,KLF11,0,0,0,-0.11334525428616299,-1.3513187430746396,-0.8839627056561857
RHOD_RHOF,RHOD,RHOF,0,0,0,,,
GPR65_P2RY8,GPR65,P2RY8,0,0,0,-0.03281634138808866,-0.7496904735678701,-0.33355406940376753
PRKCD_PRKCH,PRKCD,PRKCH,0,0,0,0.12217657142778017,0.8476440149246874,0.6089214789843008
KCNA1_KCNA10,KCNA1,KCNA10,0,0,0,-0.15974373403697967,-2.500491529227047,-1.362272076074894
LRCH3_LRRC18,LRCH3,LRRC18,0,0,0,0.03219070948251407,0.7357830099618556,0.3177673965899651
FABP7_PMP2,FABP7,PMP2,0,0,0,-0.08116724143051546,-2.7629549673123637,-0.8188179027194431
HACD1_HACD3,HACD1,HACD3,0,0,0,0.0901918687742781,-1.3941713681039083,-0.6108157131096533
WNT1_WNT2B,WNT1,WNT2B,0,0,0,-0.0857512176719778,-3.1648363926431102,-0.9894224362471986
ZNF566_ZNF582,ZNF566,ZNF582,0,0,0,0.1260470156625068,1.7594798755287298,0.9738204891616234
KCNA6_KCNC4,KCNA6,KCNC4,0,0,0,-0.09194532271022304,-1.385086428213539,-0.5541638768619815
ZNF595_ZNF728,ZNF595,ZNF728,0,0,0,-0.2247322144324392,-1.6078539236626923,-0.7105368849621638
KCTD16_KCTD21,KCTD16,KCTD21,0,0,0,0.1185722121869477,2.9339434929046693,1.0075304720554723
AFF1_AFF2,AFF1,AFF2,0,0,0,-0.1610049187073412,-2.19915431467303,-1.4140920182635843
GJB4_GJD3,GJB4,GJD3,0,0,0,0.04979777951509973,0.6686430766100613,0.37208047602140437
ADAMTS16_ADAMTS7,ADAMTS16,ADAMTS7,0,0,0,0.11288366124690039,-1.219061044287895,0.6907350993474121
ETHE1_HAGHL,ETHE1,HAGHL,0,0,0,-0.1353866114098235,-2.5607311815768266,-1.257341546529292
DDX58_DHX58,DDX58,DHX58,0,0,0,,,
MGAT4C_MGAT4D,MGAT4C,MGAT4D,0,0,0,-0.10956730327306188,-3.29872897500711,-1.2319433467621363
LRRC10_PIDD1,LRRC10,PIDD1,0,0,0,-0.09435601380000129,-1.0268233349127054,-0.684680484304395
DVL2_DVL3,DVL2,DVL3,0,0,0,-0.05435051837181201,-0.9077097444775342,-0.38016561739402294
PNMA5_ZCCHC18,PNMA5,ZCCHC18,0,0,0,0.09985648656594999,1.2001687861731842,0.7905084292973834
OMD_PRELP,OMD,PRELP,0,0,0,-0.06918818596976586,-1.5734552106452917,-0.7146474288473484
SEMA5B_SEMA7A,SEMA5B,SEMA7A,0,0,0,0.11048673012073124,3.0856248721350026,1.0540957867233962
NLRP11_NLRP5,NLRP11,NLRP5,0,0,0,0.12582479284173148,3.11125177939558,1.1891043074340362
UBQLN3_UBQLN4,UBQLN3,UBQLN4,0,0,0,-0.11202125930565776,1.5814242570515114,-0.43670574593189965
EGR1_EGR4,EGR1,EGR4,0,0,0,-0.20206335769312456,1.659504154054135,-1.1166372776913693
MAGEB6_NDN,MAGEB6,NDN,0,0,0,0.15457844502610965,4.227169866279914,1.0601780240070877
PLCB1_PLCD3,PLCB1,PLCD3,0,0,0,0.05773456797740174,1.5111201305811321,0.609044902585924
OR2T1_OR2T34,OR2T1,OR2T34,0,0,0,,,
SLC6A6_SLC6A9,SLC6A6,SLC6A9,0,0,0,0.09179105609157007,1.505320739099376,0.7750482042863072
IPP_KLHL5,IPP,KLHL5,0,0,0,0.10969628110356994,1.365733304641641,0.6221824880176381
MYH15_MYH4,MYH15,MYH4,0,0,0,-0.14322960524165673,-2.5641099065479267,-1.3272215525552589
PAK1_STK39,PAK1,STK39,0,0,0,-0.08301441640669101,0.9442139708475573,0.4251233646152871
ZNF442_ZNF490,ZNF442,ZNF490,0,0,0,0.1169552682583541,2.448666449775978,0.9820577394964903
SPANXB1_SPANXC,SPANXB1,SPANXC,0,0,0,,,
ZNF14_ZNF699,ZNF14,ZNF699,0,0,0,-0.094039638312816,-1.118724426836972,-0.6385018672378067
IGSF1_KIR3DL1,IGSF1,KIR3DL1,0,0,0,0.15311358942011705,2.731903905693981,1.0047451037605393
CBLN2_CBLN3,CBLN2,CBLN3,0,0,0,0.11881973186266312,1.8223871634531146,0.8949356639490275
DOC2B_SYTL1,DOC2B,SYTL1,0,0,0,-0.034630780542412705,-0.4053431346002646,-0.224402796625115
MAGEE1_MAGEL2,MAGEE1,MAGEL2,0,0,0,0.14544373584110748,3.2670298886748697,1.0305154498169518
MAGEA12_MAGEB18,MAGEA12,MAGEB18,0,0,0,-0.07517119228684044,-4.765396603148748,-0.9827686143877243
OR2M4_OR2T8,OR2M4,OR2T8,0,0,0,0.13667120137839528,6.8564247290983165,1.2880202898840454
SLC38A11_SLC38A5,SLC38A11,SLC38A5,0,0,0,-0.17287209827163022,1.3917016580431651,0.759901584575106
CD69_CLEC2D,CD69,CLEC2D,0,0,0,0.008083431953114478,0.3157844575803926,0.09800731347970854
MYH1_MYH7,MYH1,MYH7,0,0,0,-0.10504249688810698,-1.6319832153407632,-0.6553848779650583
ENAH_EVL,ENAH,EVL,0,0,0,-0.07469518938611261,-1.3932024092923456,-0.5394938611238131
ZNF723_ZNF728,ZNF723,ZNF728,0,0,0,-0.07671041518212018,-0.5442949874146945,-0.2104588285889828
ZNF257_ZNF679,ZNF257,ZNF679,0,0,0,-0.06652396069886314,-1.5213648571484177,-0.588598231319195
ZNF43_ZNF845,ZNF43,ZNF845,0,0,0,0.12387901342578866,1.7451570160452272,0.6486996939967808
ZNF627_ZNF669,ZNF627,ZNF669,0,0,0,-0.12960600353963703,-1.7304542464592274,-0.973868201571389
S1PR3_S1PR4,S1PR3,S1PR4,0,0,0,0.013935872053269516,0.3356458055526751,0.14573034642853597
SLC6A5_SLC6A8,SLC6A5,SLC6A8,0,0,0,-0.19128320466924173,-4.65039311154496,-1.1544635579838252
GRIK1_GRIK2,GRIK1,GRIK2,0,0,0,0.12266032398562296,2.6222927218079497,1.1710313553984935
SP100_SP110,SP100,SP110,0,0,0,0.08700254336314285,1.9611469426594204,0.7208183469499603
ANXA1_ANXA5,ANXA1,ANXA5,0,0,0,,,
