,SequencingID,ModelID,ModelConditionID,IsDefaultEntryForModel,IsDefaultEntryForMC,MSIScore,LoHFraction,WGD,CIN,Ploidy,Aneuploidy
1115,CDS-z8DETM,ACH-000861,MC-000861-9ux2,Yes,Yes,2.04,0.327734948701663,1.0,0.681515188389793,4.76469813659166,25.0
1116,CDS-zA6M31,ACH-000845,MC-000845-meEc,Yes,Yes,3.46,0.318359106670895,1.0,0.671911760989257,3.11043691336313,26.0
1117,CDS-zCiqP6,ACH-002523,MC-002523-IXGJ,Yes,Yes,2.12,0.140040358523159,1.0,0.545986568099431,3.27063739820647,20.0
1118,CDS-zClyZ7,ACH-000979,MC-000979-bkVz,Yes,Yes,55.11,0.283468066162924,1.0,0.526305415777389,2.77115361130211,18.0
1119,CDS-zF8Hpn,ACH-000202,MC-000202-zGdK,Yes,Yes,2.34,0.423575562743459,1.0,0.661723395663286,2.74423367244179,28.0
1120,CDS-zL3e69,ACH-001020,MC-001020-7mCY,Yes,Yes,2.35,0.0136508149684892,0.0,0.0140095374091088,1.99944557079728,0.0
1121,CDS-zLHSIJ,ACH-000977,MC-000977-eAUW,Yes,Yes,61.83,0.0349102439062755,0.0,0.035851204562944,1.97199359864931,0.0
1122,CDS-zLNnu1,ACH-000226,MC-000226-ZYgM,Yes,Yes,2.48,,,,,
1123,CDS-zNbQmq,ACH-000372,MC-000372-lJjw,Yes,Yes,2.81,0.105474423557852,1.0,0.422936980204971,3.97311281816699,15.0
1124,CDS-zP6uQL,ACH-002069,MC-002069-bcEP,Yes,Yes,4.43,,,,,
1125,CDS-zSEOol,ACH-003187,MC-003187-sklm,Yes,Yes,2.3,0.368801147537387,1.0,0.640520769053514,2.91542728206415,23.0
1126,CDS-zSWDsT,ACH-000182,MC-000182-9dWr,Yes,Yes,3.96,0.334402857080787,0.0,0.413621666334565,1.93638045101164,15.0
1127,CDS-zbxS7e,ACH-003273,MC-003273-qwen,Yes,Yes,2.08,0.0882567937272352,0.0,0.259586963424253,2.15992525014922,11.0
1128,CDS-zngAdz,ACH-001573,MC-001573-Kzh2,Yes,Yes,3.22,,,,,
1129,CDS-zow8PI,ACH-000718,MC-000718-EHx2,Yes,Yes,2.04,0.281168199770615,1.0,0.627886289154839,3.12244747513488,23.0
1130,CDS-ztD4Zl,ACH-002070,MC-002070-tGf5,Yes,Yes,2.3,0.245877265958632,0.0,0.293985350517117,2.16667641394797,2.0
1131,CDS-zzcIXf,ACH-000623,MC-000623-239I,Yes,Yes,1.95,0.141439094891444,1.0,0.564802957216618,3.31393273537429,23.0
1132,CDS-00rz9N,ACH-002214,MC-002214-sINb,No,Yes,1.2,0.00435009860509046,0.0,0.229657966899637,2.3252060996776702,7.0
1133,CDS-01bI6z,ACH-001020,MC-001020-7mCY,No,No,3.61,0.0132114947576384,0.0,0.014079534062211,2.00130663182774,0.0
1134,CDS-02waxZ,ACH-000317,MC-000317-zFR4,No,No,1.95,0.221033453551828,0.0,0.441852638127948,2.02976829262728,13.0
1135,CDS-04TUV3,ACH-000382,MC-000382-13CK,No,No,1.23,0.17043657712918,0.0,0.358468950693595,1.7884221269689,10.0
1136,CDS-051M8l,ACH-000172,MC-000172-XmiC,No,No,4.46,,,,,
1137,CDS-05Htjb,ACH-000527,MC-000527-sDUu,No,Yes,1.31,0.155098092693289,1.0,0.509044826231457,3.0154568677694202,21.0
1138,CDS-05QiX5,ACH-000083,MC-000083-6AIn,Yes,Yes,1.02,0.000104944792031006,0.0,0.000837923879200038,2.00091519969383,0.0
1139,CDS-05XWcR,ACH-001494,MC-001494-4tLW,No,No,5.07,0.0773206071743989,1.0,0.532568451559494,3.1185149580755196,18.0
1140,CDS-0Ab8A9,ACH-000522,MC-000522-4AmM,No,Yes,1.03,0.32513872140938,1.0,0.770369611657667,3.70681354115579,25.0
1141,CDS-0CdX3v,ACH-001609,MC-001609-ziwW,No,No,3.03,0.504203685333354,1.0,0.671771780680536,2.13192778298014,14.0
1142,CDS-0E55sI,ACH-000183,MC-000183-QKEz,No,Yes,0.91,0.140964612197596,0.0,0.372644657968031,2.22278881882011,9.0
1143,CDS-0Hians,ACH-000937,MC-000937-y4mA,No,Yes,8.43,,,,,
1144,CDS-0Hw2Bk,ACH-000273,MC-000273-86rL,No,Yes,0.91,0.292119189670736,1.0,0.802544067582437,4.75510583978359,36.0
1145,CDS-0Ia4IT,ACH-000780,MC-000780-jx6G,No,Yes,0.44,0.338434207243904,1.0,0.582157169270583,3.44863488249089,33.0
1146,CDS-0KR1BY,ACH-002130,MC-002130-vakC,Yes,Yes,0.37,0.0915725579959546,0.0,0.169944973429483,2.0145929603972803,4.0
1147,CDS-0M3uWY,ACH-001698,MC-001698-xA1G,Yes,Yes,3.33,0.125406145099755,1.0,0.507822985080296,3.21102928954154,19.0
1148,CDS-0M43vk,ACH-002307,MC-002307-dsBL,Yes,Yes,2.04,0.143388725030245,0.0,0.263101450093143,2.1189132157512,5.0
1149,CDS-0OCg0h,ACH-001642,MC-001642-0e1Y,No,Yes,1.94,0.152652160585698,0.0,0.291991190245972,2.1345383459228198,8.0
1150,CDS-0X3p49,ACH-001002,MC-001002-6CvH,Yes,Yes,1.13,0.446852705089178,1.0,0.798061919435356,4.3211738374071,25.0
1151,CDS-0Xzmie,ACH-001735,MC-001735-LzxR,No,No,49.94,0.0520206280964451,0.0,0.0924703040066711,1.9946854920017498,3.0
1152,CDS-0YdUxu,ACH-001402,MC-001402-zpCA,No,Yes,0.84,0.219227909749384,1.0,0.73627360908872,3.57341856152524,25.0
1153,CDS-0ZKINi,ACH-002230,MC-002230-gr3t,Yes,Yes,1.19,,,,,
1154,CDS-0c0cBO,ACH-000803,MC-000803-vCJK,No,Yes,0.71,0.289229016371523,1.0,0.616204335263026,3.2668161697477203,21.0
1155,CDS-0l14FE,ACH-000254,MC-000254-Xo1Y,Yes,Yes,1.21,0.249930795060813,1.0,0.835994412900745,4.87644001061367,30.0
1156,CDS-0lrlra,ACH-001632,MC-001632-c7YN,Yes,Yes,2.46,0.266415950244555,0.0,0.394732670725755,1.9087512649206697,13.0
1157,CDS-0mDzaB,ACH-000932,MC-000932-AXF8,No,Yes,82.79,0.0455085698232017,0.0,0.0891223553757953,2.0495646891287698,2.0
1158,CDS-0nGPCd,ACH-002283,MC-002283-sh7o,No,Yes,3.34,,,,,
1159,CDS-0nY539,ACH-000378,MC-000378-GwDw,No,No,2.75,0.195795816462262,1.0,0.733978334587065,3.3215156859629,18.0
1160,CDS-0nxrUZ,ACH-001662,MC-001662-jY7P,No,No,4.81,0.620745151435206,1.0,0.658486437133177,2.88095948360417,26.0
1161,CDS-0o3uUk,ACH-000007,MC-000007-SSIv,No,No,4.08,0.0420309220648635,0.0,0.291637715022366,2.28070962869888,8.0
1162,CDS-0oUrUO,ACH-000290,MC-000290-aDAR,No,No,2.69,0.125427361543347,1.0,0.401055199865624,4.13347795349825,11.0
1163,CDS-0ohBt6,ACH-000292,MC-000292-LgHL,No,Yes,1.04,0.340816962926083,1.0,0.621543016011789,2.6537298351868,24.0
1164,CDS-0pNzBU,ACH-000757,MC-000757-hFFN,No,Yes,1.23,0.273001317009136,1.0,0.659839488045441,3.28686849345325,16.0
1165,CDS-0pS7rH,ACH-000087,MC-000087-JDLx,No,Yes,0.68,0.260932128663166,0.0,0.445211795661474,2.3082727785984902,8.0
1166,CDS-0tKUL7,ACH-000912,MC-000912-cLYP,No,No,1.15,0.288781468117989,0.0,0.420079455598636,1.85492940248424,9.0
1167,CDS-0wO1Np,ACH-000872,MC-000872-Vecx,No,No,5.44,0.30933108718292,1.0,0.612426167012301,3.04122907540276,24.0
1168,CDS-0z1zD4,ACH-000117,MC-000117-n0Mf,No,Yes,0.94,0.290206202533406,1.0,0.598646677311984,3.4062090035097903,23.0
1169,CDS-113yfy,ACH-000480,MC-000480-LnYg,No,Yes,1.35,0.558500791189237,1.0,0.590962568394106,2.66146561014943,24.0
1170,CDS-12n0J6,ACH-000543,MC-000543-WI4t,Yes,Yes,1.44,0.111216018605136,1.0,0.513559723756801,3.6140298662870403,32.0
1171,CDS-13Wsxa,ACH-001655,MC-001655-jaAf,Yes,Yes,3.04,,,,,
1172,CDS-17S80f,ACH-000551,MC-000551-DKoh,No,No,2.03,0.256073980817241,1.0,0.474841731904101,3.04887997861062,17.0
1173,CDS-17udUf,ACH-002004,MC-002004-Cnnn,No,No,3.31,0.267510218074423,1.0,0.553574142378374,3.0349970350969904,19.0
1174,CDS-192CLn,ACH-000985,MC-000985-gi0a,No,Yes,88.08,0.0435548030144733,1.0,0.47961092195445,3.4517605005035095,18.0
1175,CDS-1CmPe1,ACH-001097,MC-001097-kxuV,No,No,5.73,0.194096293796683,0.0,0.358507928749557,2.19359141578553,7.0
1176,CDS-1CreH8,ACH-000911,MC-000911-cZaQ,No,Yes,59.8,0.617844144273763,1.0,0.458183827347859,2.51548215727086,30.0
1177,CDS-1D3QX5,ACH-000354,MC-000354-6wZM,No,Yes,0.81,0.386827667539016,1.0,0.694357028967995,2.89086893411334,22.0
1178,CDS-1EGCKl,ACH-000374,MC-000374-mhth,No,No,1.99,0.517552554554461,1.0,0.789419808236639,3.7603640993884997,30.0
1179,CDS-1FmH0M,ACH-000696,MC-000696-moRz,No,Yes,1.31,0.515729006038138,1.0,0.716358604774686,2.65124035413613,25.0
1180,CDS-1GKT5K,ACH-000974,MC-000974-UjmW,No,No,79.75,,,,,
1181,CDS-1MBGJv,ACH-000052,MC-000052-uUW6,No,No,1.19,0.145360457518409,1.0,0.507187529379461,3.42664959829798,15.0
1182,CDS-1NoFjX,ACH-000061,MC-000061-52tP,No,Yes,1.03,0.132903729670832,0.0,0.259582797763693,2.08916213224859,5.0
1183,CDS-1Pq2Sj,ACH-002376,MC-002376-rLQ4,Yes,Yes,0.74,0.00259003426457799,0.0,0.0279737167379301,2.0379627832648,0.0
1184,CDS-1Rh0xX,ACH-000142,MC-000142-jGL9,No,Yes,1.2,0.192195040852777,1.0,0.539722184914985,3.03426840311604,20.0
1185,CDS-1S9QW3,ACH-000412,MC-000412-dhsP,Yes,Yes,2.02,0.325244369836905,0.0,0.569263120718517,2.12687612638554,13.0
1186,CDS-1TxZbx,ACH-002195,MC-002195-xt3l,Yes,Yes,0.65,0.292851603703326,1.0,0.608826689259052,3.09841325447274,24.0
1187,CDS-1YKa0K,ACH-000940,MC-000940-SV1H,No,Yes,84.22,0.0461512707905801,0.0,0.240027939153688,2.24635682186057,7.0
1188,CDS-1fuixu,ACH-000838,MC-000838-Zbla,No,No,3.24,0.0574860863138323,1.0,0.595660114469236,3.7489727590969197,20.0
1189,CDS-1fvWms,ACH-000477,MC-000477-pmML,No,No,1.16,0.165592683703615,1.0,0.697292205570392,3.8769578364424904,24.0
1190,CDS-1gIDZg,ACH-000433,MC-000433-QMwK,No,Yes,1.04,0.157306041429877,1.0,0.388963210908645,3.25030797871744,14.0
1191,CDS-1i4BK0,ACH-001654,MC-001654-bKPM,Yes,Yes,4.79,0.169192261661491,0.0,0.649927494902579,2.61794854860584,25.0
1192,CDS-1kJjpn,ACH-000656,MC-000656-Hh7S,No,Yes,1.54,0.132935968799062,0.0,0.324021514002358,2.32006386978669,7.0
1193,CDS-1nOytO,ACH-001380,MC-001380-9Lr6,Yes,Yes,3.97,0.285450224047371,1.0,0.554582209386257,2.98627562510265,23.0
1194,CDS-1qKXMt,ACH-000725,MC-000725-O2Bv,No,Yes,0.43,0.41290530101199,1.0,0.798942100859531,3.10804370923439,28.0
1195,CDS-1rjyCt,ACH-000237,MC-000237-Fv8V,No,No,3.65,0.119637227054139,1.0,0.748472209214716,4.9408301133112005,35.0
1196,CDS-1up8jC,ACH-000885,MC-000885-jOR3,No,Yes,72.12,0.0030088261359245,0.0,0.0700454965219471,2.08080086126144,2.0
1197,CDS-1xwlXO,ACH-002510,MC-002510-huzv,No,No,3.59,0.227986054135033,1.0,0.655111359946402,3.40255342708955,29.0
1198,CDS-1yfqHI,ACH-000124,MC-000124-5pKl,Yes,Yes,2.42,0.0557696473318693,0.0,0.105136491402318,2.03367202348945,3.0
1199,CDS-1yidOo,ACH-001048,MC-001048-JZjh,Yes,Yes,1.18,0.201127185533569,1.0,0.572741085292929,3.2351697383829303,21.0
1200,CDS-20YHsD,ACH-000732,MC-000732-pa69,No,No,1.4,0.0857446962117986,0.0,0.239079419917484,2.01760727946608,8.0
1201,CDS-21bVSy,ACH-000729,MC-000729-kll9,No,Yes,2.27,0.140825442626251,0.0,0.279820064071985,2.11044813018233,9.0
1202,CDS-26MTuh,ACH-001385,MC-001385-aPIz,No,Yes,0.79,0.00525635655298981,0.0,0.0224333558432089,2.02975907127862,0.0
1203,CDS-27CJ7F,ACH-000257,MC-000257-cJZK,No,Yes,0.66,,,,,
1204,CDS-29obPF,ACH-002122,MC-002122-SlY7,Yes,Yes,1.06,0.685307273215902,1.0,0.485214761475204,2.3489868999107,11.0
1205,CDS-2C2P2k,ACH-001578,MC-001578-zUzM,No,Yes,1.4,0.329233426529989,1.0,0.689604742709666,2.54937820314154,28.0
1206,CDS-2CSADu,ACH-000347,MC-000347-JMGU,No,Yes,1.75,0.313748538420888,1.0,0.792128536336766,4.3011587033764,23.0
1207,CDS-2EbHzG,ACH-000814,MC-000814-Adkx,No,Yes,0.93,0.129836807489704,0.0,0.229161895367945,1.97919206110348,7.0
1208,CDS-2ElHgG,ACH-000746,MC-000746-HhfN,No,No,2.36,0.321199685319279,1.0,0.536741920871419,2.7726389819286696,19.0
1209,CDS-2EqzSm,ACH-000874,MC-000874-ySU0,No,Yes,30.79,0.0482795199772241,0.0,0.144029819949373,2.09979544863918,3.0
1210,CDS-2K0HGg,ACH-002121,MC-002121-VHOd,Yes,Yes,0.98,0.219599615554032,1.0,0.558650412307868,2.93677035285337,18.0
1211,CDS-2QTNOS,ACH-000376,MC-000376-mBf3,No,No,1.21,0.146369715935638,1.0,0.366284662339999,3.18202459548868,14.0
1212,CDS-2SupPy,ACH-000498,MC-000498-COlJ,No,Yes,2.5,0.089177116282211,0.0,0.23344117846216,2.15192633777704,6.0
1213,CDS-2UNbNY,ACH-002117,MC-002117-Q42D,Yes,Yes,0.41,0.0334588258889732,1.0,0.572015531367392,4.5407165572668795,35.0
1214,CDS-2VINi6,ACH-001627,MC-001627-wPx0,Yes,Yes,3.73,0.087899931379599,0.0,0.155481055221115,2.0145750862637,4.0
1215,CDS-2W38Kt,ACH-002123,MC-002123-93ht,Yes,Yes,0.82,0.192543967304603,1.0,0.616995609028416,3.55491400313265,23.0
1216,CDS-2W4vBy,ACH-000134,MC-000134-Xj1k,Yes,Yes,1.59,0.000227424927160467,0.0,0.000332481775081749,2.00010532396877,0.0
1217,CDS-2Wne22,ACH-001799,MC-001799-AkA5,No,No,3.4,0.151288994417278,1.0,0.540834218685434,3.95236103185804,29.0
1218,CDS-2aFKN1,ACH-002198,MC-002198-EQz7,Yes,Yes,1.42,0.345044336147437,1.0,0.656433852997047,2.83660030551545,15.0
1219,CDS-2dA7P2,ACH-002041,MC-002041-CAG2,No,No,4.31,0.275338991794268,1.0,0.814660019672155,4.124658353241871,25.0
1220,CDS-2g05ia,ACH-000447,MC-000447-VLSP,No,Yes,0.76,0.116379205859408,1.0,0.675352983347082,3.8912217647609504,25.0
1221,CDS-2gAt27,ACH-001490,MC-001490-n9xE,Yes,Yes,0.51,0.2085844967732,0.0,0.321849603982994,1.92042653423358,9.0
1222,CDS-2hBJFI,ACH-002139,MC-002139-gNNk,Yes,Yes,1.48,0.153333233436999,1.0,0.677201973338211,3.7668643540983395,25.0
1223,CDS-2hvO8o,ACH-001495,MC-001495-sW85,Yes,Yes,3.92,0.152325697300722,0.0,0.53429820335289,2.48826485538353,14.0
1224,CDS-2jucw0,ACH-001610,MC-001610-dKv7,No,No,61.81,0.23462311508889,1.0,0.812417878048631,3.91737318898721,24.0
1225,CDS-2lDsE1,ACH-001677,MC-001677-OSee,No,No,3.49,0.183095684251214,1.0,0.304370898207074,4.14687756743295,5.0
1226,CDS-2mn3UX,ACH-000345,MC-000345-oSi2,No,No,1.56,0.0413150475278505,0.0,0.0652720958073532,1.9830620884652999,3.0
1227,CDS-2nRwQi,ACH-000595,MC-000595-Ssey,No,Yes,1.04,0.278656178649109,1.0,0.682168479327613,3.95721407813515,24.0
1228,CDS-2ovd1l,ACH-000662,MC-000662-xLOJ,No,No,4.96,0.411768272982125,1.0,0.644246707787428,4.56707660054586,38.0
1229,CDS-2pr10U,ACH-001804,MC-001804-JH97,No,No,4.18,,,,,
1230,CDS-2sBZ5g,ACH-000605,MC-000605-kZXV,No,Yes,1.67,0.440682202109626,1.0,0.724177610861446,2.85565407658201,27.0
1231,CDS-2th1NS,ACH-001441,MC-001441-SMif,No,No,3.01,0.0170004575467617,1.0,0.464387162493942,3.96225304705841,13.0
1232,CDS-2uXpoa,ACH-000640,MC-000640-6tDp,No,Yes,0.66,0.227658124968006,1.0,0.63867929830395,3.4507857812659504,24.0
1233,CDS-2vd27O,ACH-002040,MC-002040-SWJJ,No,Yes,1.51,0.413753579290741,1.0,0.712073991633128,2.99766663781633,21.0
1234,CDS-2wg1QZ,ACH-000255,MC-000255-PD5c,Yes,Yes,1.46,0.395093627525129,1.0,0.693165157762064,2.6358675565448504,25.0
1235,CDS-2xcJip,ACH-000177,MC-000177-s9Tb,No,Yes,1.69,0.279557074415817,1.0,0.656242483269769,3.4760665773296298,27.0
1236,CDS-2yYIix,ACH-000025,MC-000025-jryP,No,No,3.04,0.581180736056371,1.0,0.432865587349852,3.8104169860555204,16.0
1237,CDS-2zTYZu,ACH-001322,MC-001322-MG03,No,No,5.27,,,,,
1238,CDS-31a2ik,ACH-000167,MC-000167-lZrU,No,No,4.51,0.0134568394851672,0.0,0.116053893776391,2.1024982333027,4.0
1239,CDS-33AagU,ACH-000663,MC-000663-sVpI,No,Yes,1.33,0.118629816557504,1.0,0.627146183776385,3.45536959246814,24.0
1240,CDS-3656jR,ACH-001125,MC-001125-HZPm,Yes,Yes,0.69,0.404051771115496,1.0,0.651736122173529,4.2599257957853505,34.0
1241,CDS-38G5Nx,ACH-002358,MC-002358-jwRm,Yes,Yes,0.97,0.00132730496955994,0.0,0.026652047403744,2.04156698740297,0.0
1242,CDS-3FMC49,ACH-000848,MC-000848-koEA,No,Yes,1.02,0.380974593257688,1.0,0.650703048714034,3.29201086154333,17.0
1243,CDS-3FUs4b,ACH-001767,MC-001767-TReB,Yes,Yes,4.42,1.67005754281615e-05,0.0,0.000247198232053375,2.00019916031172,0.0
1244,CDS-3Hx8hL,ACH-000787,MC-000787-eQaU,Yes,Yes,1.11,0.422046759435447,1.0,0.592935869927171,3.1032597590594304,17.0
1245,CDS-3JCUKe,ACH-000019,MC-000019-fjAY,No,Yes,0.66,0.298939809492739,1.0,0.657735943684457,3.38464337399094,20.0
1246,CDS-3JncAb,ACH-000722,MC-000722-zUCP,Yes,Yes,1.73,0.261139783517077,1.0,0.569332430700406,3.44383418103903,20.0
1247,CDS-3Q7Ijv,ACH-002141,MC-002141-tkp3,Yes,Yes,2.09,0.397269728222176,1.0,0.648455744558443,3.21517918382661,18.0
1248,CDS-3QGjfm,ACH-000060,MC-000060-nHy6,No,Yes,1.0,0.259494840895134,0.0,0.355926770866826,1.83931050441006,14.0
1249,CDS-3RUTPL,ACH-000245,MC-000245-yISu,Yes,Yes,1.71,0.0371587540065984,0.0,0.178877921051569,2.15608994819354,6.0
1250,CDS-3VGjgV,ACH-003429,MC-003429-p002,Yes,Yes,5.59,0.411693135037549,1.0,0.659018129443717,2.93239840215428,28.0
1251,CDS-3XrNMq,ACH-000711,MC-000711-ovtV,No,No,1.24,0.421434381800027,1.0,0.726811427992552,2.65271666355302,22.0
1252,CDS-3bLnaq,ACH-000201,MC-000201-UFGL,No,Yes,0.48,0.00418537822434981,0.0,0.0267167032768725,2.03983743161457,0.0
1253,CDS-3bqZng,ACH-001608,MC-001608-UOYC,No,No,3.81,0.389564089946285,1.0,0.819314997271961,4.80167784963042,31.0
1254,CDS-3gQxzm,ACH-000536,MC-000536-FXhI,No,Yes,1.14,0.548618728673081,1.0,0.682620725155845,2.6478584083188,24.0
1255,CDS-3gohMn,ACH-002284,MC-002284-RjwQ,Yes,Yes,0.77,0.0985156658168619,0.0,0.187627641312832,2.09522397339488,4.0
1256,CDS-3i3ubn,ACH-000236,MC-000236-uqKV,Yes,Yes,1.5,0.283213312122207,1.0,0.634744523459263,3.00456095764215,24.0
1257,CDS-3okWBl,ACH-002352,MC-002352-1NJy,Yes,Yes,1.46,0.00454029560729856,0.0,0.0230984324510605,2.0333244203859,0.0
1258,CDS-3po0r3,ACH-002058,MC-002058-fvr5,Yes,Yes,1.98,0.097720541963046,1.0,0.615108219759699,4.039186296797681,21.0
1259,CDS-3qC9w7,ACH-002264,MC-002264-dhZk,Yes,Yes,1.12,0.548001910850544,1.0,0.757383046081438,4.274257922190451,23.0
1260,CDS-3uvyjt,ACH-001670,MC-001670-aw9W,No,Yes,1.01,0.513711674724385,1.0,0.573970382874068,2.86568360434793,26.0
1261,CDS-3vKSFq,ACH-000432,MC-000432-tHUL,Yes,Yes,1.18,0.0457237055470033,0.0,0.12553616432745,2.16275337270497,3.0
1262,CDS-3voZtx,ACH-002029,MC-002029-eTYU,No,Yes,1.24,0.23724095496424,1.0,0.629050840360903,3.04565983624308,23.0
1263,CDS-3xk0fX,ACH-001523,MC-001523-EZfZ,Yes,Yes,4.25,0.172573219133922,1.0,0.663448326505116,3.57440217541212,28.0
1264,CDS-3yR5qu,ACH-001740,MC-001740-3u0E,No,No,4.58,0.0236224310429834,1.0,0.620748549544269,3.8004452777347404,19.0
1265,CDS-3ycMVI,ACH-000782,MC-000782-Doeq,No,No,31.67,0.0318464984777405,0.0,0.0526776536205766,1.9508978636310401,2.0
1266,CDS-3zyz6n,ACH-000653,MC-000653-q5Vl,No,Yes,1.32,0.307958363586857,1.0,0.667431580964171,2.9648962361874904,22.0
1267,CDS-47Y3Jx,ACH-001093,MC-001093-wzFb,Yes,Yes,1.59,3.38475050124892e-06,0.0,0.0003822632277777,2.00036307496475,0.0
1268,CDS-4Dp3Dn,ACH-000674,MC-000674-UM4g,No,Yes,1.39,0.0890570740690136,0.0,0.430058246884313,2.4746519300199603,13.0
1269,CDS-4GhEqe,ACH-002045,MC-002045-TfMB,No,No,4.11,0.397776337628449,1.0,0.688618633612433,2.69855249976318,24.0
1270,CDS-4IhPBG,ACH-002296,MC-002296-YN5v,Yes,Yes,1.38,0.31295706506276,1.0,0.746204726060556,3.04740027921902,26.0
1271,CDS-4KU6NG,ACH-001736,MC-001736-pJnl,No,No,3.3,0.0369895685382224,0.0,0.0772709489480497,2.0177494530613704,2.0
1272,CDS-4Klk1G,ACH-000017,MC-000017-MjyQ,No,No,2.55,0.182639038649404,1.0,0.746254666874165,4.23132534594812,26.0
1273,CDS-4LuYUY,ACH-000713,MC-000713-MOal,No,Yes,1.32,,,,,
1274,CDS-4UYu12,ACH-001548,MC-001548-CZI2,No,No,3.06,0.0345325696888412,0.0,0.180311267740313,2.25210006233855,6.0
1275,CDS-4VHWSs,ACH-001552,MC-001552-J5Mf,Yes,Yes,3.59,0.0401327605739814,1.0,0.702346355570365,4.933151804835809,32.0
1276,CDS-4WMDUY,ACH-000429,MC-000429-A7Sw,No,Yes,2.6,0.144481068628943,1.0,0.410310102894023,3.99549378564659,15.0
1277,CDS-4Z3flU,ACH-000819,MC-000819-Stb8,No,Yes,0.79,0.426457839581034,1.0,0.724994346083155,2.74846724488042,22.0
1278,CDS-4aIXe6,ACH-000601,MC-000601-42Mz,No,Yes,0.65,0.529273056500744,1.0,0.667078605886931,2.94155611863735,19.0
1279,CDS-4d6JXJ,ACH-002317,MC-002317-biOA,Yes,Yes,2.77,0.0214905936561735,1.0,0.470828344437768,4.12018052627126,15.0
1280,CDS-4fHvxD,ACH-001542,MC-001542-r6aC,No,Yes,1.13,0.297965598428047,1.0,0.627858778872546,2.87478700349302,23.0
1281,CDS-4gXNt3,ACH-000251,MC-000251-RKNi,No,No,6.24,0.283678730951398,1.0,0.807270734242878,3.3210275007884,27.0
1282,CDS-4gmaGI,ACH-000303,MC-000303-fcRP,Yes,Yes,1.24,0.210512399303375,1.0,0.681106066353512,4.1473261614864505,19.0
1283,CDS-4h1pZe,ACH-000098,MC-000098-QY0Z,No,Yes,0.94,,,,,
1284,CDS-4l3bSf,ACH-001654,MC-001654-H2uU,No,Yes,1.35,0.21466277489122,1.0,0.663266676420216,2.6752992492245,25.0
1285,CDS-4lqBoX,ACH-000873,MC-000873-9K63,Yes,Yes,1.06,0.927532528930369,1.0,0.601649479917161,3.1256791406170295,20.0
1286,CDS-4mstMN,ACH-000294,MC-000294-9Msn,No,Yes,0.8,0.0355830258478601,1.0,0.510661846845813,3.5567520247649105,27.0
1287,CDS-4nj92X,ACH-000105,MC-000105-3CZh,Yes,Yes,1.79,0.009640671659513,0.0,0.138007861798031,2.12225220513962,6.0
1288,CDS-4o3BvH,ACH-002211,MC-002211-nzJh,Yes,Yes,1.95,0.21168829942127,0.0,0.37056329309598,2.2280548959083397,8.0
1289,CDS-4oiBVD,ACH-001515,MC-001515-hQCS,Yes,Yes,4.58,0.145411510242077,1.0,0.687914594779037,4.89654410210213,26.0
1290,CDS-4qKOaD,ACH-001392,MC-001392-ka56,Yes,Yes,2.92,0.484936438982725,1.0,0.609844711934514,2.57234822203051,23.0
1291,CDS-4sL7ni,ACH-000988,MC-000988-A9UM,No,Yes,82.09,0.00302651024846121,0.0,0.0242483751927006,2.0313074219206,0.0
1292,CDS-4uRIQW,ACH-000178,MC-000178-Owto,Yes,Yes,1.77,0.340693553739524,1.0,0.692954248492704,2.52446579469302,25.0
1293,CDS-4w5dFL,ACH-002397,MC-002397-bgFR,Yes,Yes,1.71,0.331307542722921,1.0,0.842251234883016,4.12673991089839,23.0
1294,CDS-4wEbfl,ACH-000812,MC-000812-m0LT,No,Yes,0.83,0.268784009596822,1.0,0.528730471101036,2.87310201449358,20.0
1295,CDS-519oCd,ACH-000125,MC-000125-tLIF,Yes,Yes,1.53,0.0,0.0,0.000431555292181536,2.00039521757927,0.0
1296,CDS-51ceZM,ACH-000981,MC-000981-9U4c,No,Yes,61.4,0.00345918510782649,1.0,0.137391229510536,4.00194526961001,5.0
1297,CDS-53dHII,ACH-000500,MC-000500-AuBV,No,No,2.36,0.348063533866265,1.0,0.787440293616754,3.1411191510846,27.0
1298,CDS-54AOsR,ACH-000100,MC-000100-8Lil,Yes,Yes,3.87,0.0991016881940248,1.0,0.480121573183237,3.2575507492732,20.0
1299,CDS-54TzK8,ACH-001530,MC-001530-i3NR,No,No,2.97,0.178949269242807,1.0,0.411870026621754,3.26761048256325,15.0
1300,CDS-5BYnuY,ACH-001289,MC-001289-BpdI,Yes,Yes,5.31,0.0134709560006091,0.0,0.0135110154389889,1.99889510083629,0.0
1301,CDS-5BkVi2,ACH-001852,MC-001852-Fqz5,Yes,Yes,4.1,,,,,
1302,CDS-5E5RUj,ACH-000933,MC-000933-ZKQP,Yes,Yes,68.55,0.038182140883743,0.0,0.176599761333238,2.0543138506232803,6.0
1303,CDS-5GXXPk,ACH-001024,MC-001024-ud25,Yes,Yes,1.14,0.126509009226772,1.0,0.59450012244773,3.5877374445435204,24.0
1304,CDS-5J9sBu,ACH-000800,MC-000800-GRpv,No,Yes,0.82,0.281780526190926,1.0,0.670037171485828,3.316959336439,20.0
1305,CDS-5LolJ4,ACH-000630,MC-000630-nlYv,No,No,1.46,0.134936505471477,1.0,0.667344698063718,3.42399272082095,24.0
1306,CDS-5MVN3G,ACH-000984,MC-000984-epFQ,Yes,Yes,91.33,0.0809736296362968,1.0,0.598840237721209,3.58841526867961,23.0
